ticker,etf,holdings_date,name_x,sector,asset_class,market_value,weight,notional_value,shares,cusip,isin,sedol,price,location,exchange,currency,fx_rate,maturity,name_y,employer_url
MFA,IWV,2014-12-31,MFA FINANCIAL INC.,Financials,Equity,783803.02,0.0001254,783803.02,98098.0,55272X102,US55272X1028,2418162,7.99,United States,New York Stock Exchange Inc.,USD,1.0,-,,
AWAY,IWV,2014-12-31,HOMEAWAY INC.,Information Technology,Equity,761117.24,0.0001217999999999,761117.24,25558.0,43739Q100,US43739Q1004,B54YZ85,29.78,United States,NASDAQ,USD,1.0,-,,
SWFT,IWV,2014-12-31,SWIFT TRANSPORTATION CO.,Industrials,Equity,699516.79,0.0001119,699516.79,24433.0,87074U101,US87074U1016,B4PZRV7,28.63,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CEB,IWV,2014-12-31,CORPORATE EXECUTIVE BOARD CO.,Industrials,Equity,665100.1,0.0001064,665100.1,9170.0,21988R102,US21988R1023,2392385,72.53,United States,New York Stock Exchange Inc.,USD,1.0,-,,
KS,IWV,2014-12-31,KAPSTONE PAPER & PACKAGING CORP.,Materials,Equity,651678.54,0.0001043,651678.54,22234.0,48562P103,US48562P1030,B0L2NP0,29.31,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DGI,IWV,2014-12-31,DIGITALGLOBE INC.,Industrials,Equity,630518.23,0.0001009,630518.23,20359.0,25389M877,US25389M8771,B0V0257,30.97,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DBD,IWV,2014-12-31,DIEBOLD INC.,Information Technology,Equity,597817.12,9.57e-05,597817.12,17258.0,253651103,US2536511031,2269229,34.64,United States,New York Stock Exchange Inc.,USD,1.0,-,,
KLXI,IWV,2014-12-31,KLX INC,Industrials,Equity,590865.0,9.46e-05,590865.0,14324.0,482539103,US4825391034,BT6T3G0,41.25,United States,NASDAQ,USD,1.0,-,,
CSG,IWV,2014-12-31,CHAMBERS STREET PROPERTIES,Financials,Equity,548579.72,8.779999999999999e-05,548579.72,68062.0,157842105,US1578421059,B9X7QH9,8.06,United States,New York Stock Exchange Inc.,USD,1.0,-,,
HPY,IWV,2014-12-31,HEARTLAND PAYMENT SYSTEMS INC.,Information Technology,Equity,534266.85,8.55e-05,534266.85,9903.0,42235N108,US42235N1081,B02T2G4,53.95,United States,New York Stock Exchange Inc.,USD,1.0,-,,
IVR,IWV,2014-12-31,INVESCO MORTGAGE CAPITAL INC.,Financials,Equity,521666.78,8.35e-05,521666.78,33743.0,46131B100,US46131B1008,B5ZW0F0,15.46,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SBRA,IWV,2014-12-31,SABRA HEALTHCARE REIT INC.,Financials,Equity,483368.92,7.74e-05,483368.92,15916.0,78573L106,US78573L1061,B5NLBP6,30.37,United States,NASDAQ,USD,1.0,-,,
RGC,IWV,2014-12-31,REGAL ENTERTAINMENT GROUP,Consumer Discretionary,Equity,480493.2,7.69e-05,480493.2,22495.0,758766109,US7587661098,2866824,21.36,United States,New York Stock Exchange Inc.,USD,1.0,-,,
AFSI,IWV,2014-12-31,AMTRUST FINANCIAL SERVICES INC.,Financials,Equity,455512.5,7.29e-05,455512.5,8098.0,032359309,US0323593097,B1H4YP4,56.25,United States,NASDAQ,USD,1.0,-,,
CYS,IWV,2014-12-31,CYS INVESTMENTS INC,Financials,Equity,417470.0,6.68e-05,417470.0,47875.0,12673A108,US12673A1088,B6YB1G3,8.72,United States,New York Stock Exchange Inc.,USD,1.0,-,,
WBMD,IWV,2014-12-31,WEBMD HEALTH CORP.,Information Technology,Equity,417410.7,6.68e-05,417410.7,10554.0,94770V102,US94770V1026,B0LMJC9,39.55,United States,NASDAQ,USD,1.0,-,,
LTC,IWV,2014-12-31,LTC PROPERTIES INC.,Financials,Equity,405366.3,6.49e-05,405366.3,9390.0,502175102,US5021751020,2498788,43.17,United States,New York Stock Exchange Inc.,USD,1.0,-,,
HLSS,IWV,2014-12-31,HOME LOAN SERVICING SOLUTIONS LTD,Financials,Equity,402814.72,6.45e-05,402814.72,20636.0,-,KYG6648D1097,B731MH9,19.52,United States,NASDAQ,USD,1.0,-,,
TAL,IWV,2014-12-31,TAL INTERNATIONAL GROUP INC.,Industrials,Equity,402543.23,6.440000000000001e-05,402543.23,9239.0,874083108,US8740831081,B0LXSX6,43.57,United States,New York Stock Exchange Inc.,USD,1.0,-,,
FNFV,IWV,2014-12-31,FNFV GROUP INC,Financials,Equity,394601.8,6.31e-05,394601.8,25070.0,31620R402,US31620R4020,BNBRDC3,15.74,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ARR,IWV,2014-12-31,ARMOUR RESIDENTIAL REIT INC.,Financials,Equity,374550.4,5.99e-05,374550.4,101780.0,042315101,US0423151010,B59YHZ1,3.68,United States,New York Stock Exchange Inc.,USD,1.0,-,,
EDR,IWV,2014-12-31,EDUCATION REALTY TRUST REIT INC,Financials,Equity,362460.54,5.8e-05,362460.54,9906.0,28140H203,US28140H2031,BSR6J09,36.59,United States,New York Stock Exchange Inc.,USD,1.0,-,,
BOBE,IWV,2014-12-31,BOB EVANS FARMS INC.,Consumer Discretionary,Equity,347102.76,5.55e-05,347102.76,6782.0,096761101,US0967611015,2107750,51.18,United States,NASDAQ,USD,1.0,-,,
ABAX,IWV,2014-12-31,ABAXIS INC.,Health Care,Equity,339104.61,5.43e-05,339104.61,5967.0,002567105,US0025671050,2011550,56.83,United States,NASDAQ,USD,1.0,-,,
NWBI,IWV,2014-12-31,NORTHWEST BANCSHARES INC.,Financials,Equity,333962.09,5.34e-05,333962.09,26653.0,667340103,US6673401039,B523Z73,12.53,United States,NASDAQ,USD,1.0,-,,
PNK,IWV,2014-12-31,PINNACLE ENTERTAINMENT INC.,Consumer Discretionary,Equity,319777.0,5.12e-05,319777.0,14372.0,723456109,US7234561097,2432225,22.25,United States,New York Stock Exchange Inc.,USD,1.0,-,,
STAR,IWV,2014-12-31,ISTAR FINANCIAL REIT INC,Financials,Equity,316502.55,5.06e-05,316502.55,23187.0,45031U101,US45031U1016,2259190,13.65,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CMO,IWV,2014-12-31,CAPSTEAD MORTGAGE CORP.,Financials,Equity,313275.08,5.01e-05,313275.08,25511.0,14067E506,US14067E5069,2771984,12.28,United States,New York Stock Exchange Inc.,USD,1.0,-,,
BOFI,IWV,2014-12-31,BOFI HOLDING INC.,Financials,Equity,305871.11,4.89e-05,305871.11,3931.0,05566U108,US05566U1088,B0637D4,77.81,United States,NASDAQ,USD,1.0,-,,
RESI,IWV,2014-12-31,ALTISOURCE RESIDENTIAL REIT CORP,Financials,Equity,300040.4,4.8e-05,300040.4,15466.0,02153W100,US02153W1009,B95B088,19.4,United States,New York Stock Exchange Inc.,USD,1.0,-,,
UTIW,IWV,2014-12-31,UTI WORLDWIDE INC.,Industrials,Equity,298780.78,4.78e-05,298780.78,24754.0,G87210103,VGG872101032,2676368,12.07,United States,NASDAQ,USD,1.0,-,,
EXL,IWV,2014-12-31,EXCEL TRUST REIT INC,Financials,Equity,262778.75,4.21e-05,262778.75,19625.0,30068C109,US30068C1099,B563VF9,13.39,United States,New York Stock Exchange Inc.,USD,1.0,-,,
VOLC,IWV,2014-12-31,VOLCANO CORP.,Health Care,Equity,259903.68,4.16e-05,259903.68,14536.0,928645100,US9286451003,B17BCR3,17.88,United States,NASDAQ,USD,1.0,-,,
SFL,IWV,2014-12-31,SHIP FINANCE INTERNATIONAL LTD.,Energy,Equity,254880.12,4.08e-05,254880.12,18051.0,G81075106,BMG810751062,B019MJ8,14.12,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ZINC,IWV,2014-12-31,HORSEHEAD HOLDING CORP.,Materials,Equity,254103.16,4.07e-05,254103.16,16052.0,440694305,US4406943054,B23XLC8,15.83,United States,NASDAQ,USD,1.0,-,,
CALD,IWV,2014-12-31,CALLIDUS SOFTWARE INC.,Information Technology,Equity,244950.0,3.92e-05,244950.0,15000.0,13123E500,US13123E5006,2163837,16.33,United States,NASDAQ,USD,1.0,-,,
SIR,IWV,2014-12-31,SELECT INCOME REIT,Financials,Equity,244222.05,3.91e-05,244222.05,10005.0,81618T100,US81618T1007,B7GBNW8,24.41,United States,New York Stock Exchange Inc.,USD,1.0,-,,
NAT,IWV,2014-12-31,NORDIC AMERICAN TANKERS LTD.,Energy,Equity,238336.76,3.81e-05,238336.76,23668.0,G65773106,BMG657731060,2113876,10.07,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ACTG,IWV,2014-12-31,ACACIA RESEARCH CORP.-ACACIA TECHN,Industrials,Equity,229418.42,3.67e-05,229418.42,13543.0,003881307,US0038813079,2169589,16.94,United States,NASDAQ,USD,1.0,-,,
SYRG,IWV,2014-12-31,SYNERGY RESOURCES CORP,Energy,Equity,226547.64,3.63e-05,226547.64,18066.0,87164P103,US87164P1030,B296BJ8,12.54,United States,Nyse Mkt Llc,USD,1.0,-,,
TPRE,IWV,2014-12-31,THIRD POINT REINSURANCE LTD,Financials,Equity,223001.1,3.57e-05,223001.1,15390.0,-,BMG8827U1009,BCZNFT1,14.49,United States,New York Stock Exchange Inc.,USD,1.0,-,,
BCEI,IWV,2014-12-31,BONANZA CREEK ENERGY INC.,Energy,Equity,218496.0,3.5000000000000004e-05,218496.0,9104.0,097793103,US0977931031,B71B3K1,24.0,United States,New York Stock Exchange Inc.,USD,1.0,-,,
NCI,IWV,2014-12-31,NAVIGANT CONSULTING INC.,Industrials,Equity,217608.46,3.48e-05,217608.46,14158.0,63935N107,US63935N1072,2564797,15.37,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ABY,IWV,2014-12-31,ABENGOA YIELD PLC,Utilities,Equity,214079.52,3.43e-05,214079.52,7836.0,-,GB00BLP5YB54,BLP5YB5,27.32,United States,NASDAQ,USD,1.0,-,,
LABL,IWV,2014-12-31,MULTI-COLOR CORP.,Industrials,Equity,209155.08,3.35e-05,209155.08,3774.0,625383104,US6253831043,2609858,55.42,United States,NASDAQ,USD,1.0,-,,
RTI,IWV,2014-12-31,RTI INTERNATIONAL METALS INC.,Materials,Equity,207965.58,3.33e-05,207965.58,8233.0,74973W107,US74973W1071,2296993,25.26,United States,New York Stock Exchange Inc.,USD,1.0,-,,
OFG,IWV,2014-12-31,OFG BANCORP.,Financials,Equity,207109.35,3.31e-05,207109.35,12439.0,67103X102,PR67103X1020,B87LKR8,16.65,United States,New York Stock Exchange Inc.,USD,1.0,-,,
VWR,IWV,2014-12-31,VWR CORP CORP,Health Care,Equity,206701.3,3.31e-05,206701.3,7990.0,91843L103,US91843L1035,BQWJQF3,25.87,United States,NASDAQ,USD,1.0,-,,
DEL,IWV,2014-12-31,DELTIC TIMBER CORP.,Materials,Equity,206568.0,3.31e-05,206568.0,3020.0,247850100,US2478501008,2267438,68.4,United States,New York Stock Exchange Inc.,USD,1.0,-,,
IPCM,IWV,2014-12-31,IPC THE HOSPITALIST CO. INC.,Health Care,Equity,205220.08,3.28e-05,205220.08,4472.0,44984A105,US44984A1051,B2NW6R5,45.89,United States,NASDAQ,USD,1.0,-,,
WAIR,IWV,2014-12-31,WESCO AIRCRAFT HOLDINGS INC.,Industrials,Equity,199969.92,3.2e-05,199969.92,14304.0,950814103,US9508141036,B3Y05W3,13.98,United States,New York Stock Exchange Inc.,USD,1.0,-,,
RENT,IWV,2014-12-31,RENTRAK CORP.,Consumer Discretionary,Equity,193555.56,3.1e-05,193555.56,2658.0,760174102,US7601741025,2730684,72.82,United States,NASDAQ,USD,1.0,-,,
TRNO,IWV,2014-12-31,TERRENO REALTY CORP.,Financials,Equity,191982.78,3.07e-05,191982.78,9306.0,88146M101,US88146M1018,B3N4753,20.63,United States,New York Stock Exchange Inc.,USD,1.0,-,,
WMC,IWV,2014-12-31,WESTERN ASSET MORTGAGE CAPITAL COR,Financials,Equity,187175.1,3e-05,187175.1,12733.0,95790D105,US95790D1054,B8421W6,14.7,United States,New York Stock Exchange Inc.,USD,1.0,-,,
STOR,IWV,2014-12-31,STORE CAPITAL CORP,Financials,Equity,185975.66,2.98e-05,185975.66,8606.0,862121100,US8621211007,BSKRKJ5,21.61,United States,New York Stock Exchange Inc.,USD,1.0,-,,
MHLD,IWV,2014-12-31,MAIDEN HOLDINGS LTD.,Financials,Equity,179239.06,2.8700000000000003e-05,179239.06,14014.0,G5753U112,BMG5753U1128,B2RB076,12.79,United States,NASDAQ,USD,1.0,-,,
CBF,IWV,2014-12-31,CAPITAL BANK FINANCIAL CORP.,Financials,Equity,174066.0,2.79e-05,174066.0,6495.0,139794101,US1397941014,B8HFV22,26.8,United States,NASDAQ,USD,1.0,-,,
MHR,IWV,2014-12-31,MAGNUM HUNTER RESOURCES CORP.,Energy,Equity,170059.26,2.72e-05,170059.26,54159.0,55973B102,US55973B1026,2850979,3.14,United States,New York Stock Exchange Inc.,USD,1.0,-,,
TR,IWV,2014-12-31,TOOTSIE ROLL INDUSTRIES INC.,Consumer Staples,Equity,167655.5,2.68e-05,167655.5,5470.0,890516107,US8905161076,2896809,30.65,United States,New York Stock Exchange Inc.,USD,1.0,-,,
TNGO,IWV,2014-12-31,TANGOE INC.,Information Technology,Equity,159656.59,2.5500000000000003e-05,159656.59,12253.0,87582Y108,US87582Y1082,B3P4WX4,13.03,United States,NASDAQ,USD,1.0,-,,
CMLS,IWV,2014-12-31,CUMULUS MEDIA INC.,Consumer Discretionary,Equity,159022.62,2.54e-05,159022.62,37594.0,231082108,US2310821085,2259736,4.23,United States,NASDAQ,USD,1.0,-,,
NTRI,IWV,2014-12-31,NUTRISYSTEM INC.,Consumer Discretionary,Equity,153975.8,2.46e-05,153975.8,7876.0,67069D108,US67069D1081,2620398,19.55,United States,NASDAQ,USD,1.0,-,,
CKP,IWV,2014-12-31,CHECKPOINT SYSTEMS INC.,Information Technology,Equity,152691.33,2.44e-05,152691.33,11121.0,162825103,US1628251035,2189725,13.73,United States,New York Stock Exchange Inc.,USD,1.0,-,,
KFX,IWV,2014-12-31,KOFAX LTD,Information Technology,Equity,143011.29,2.29e-05,143011.29,20343.0,-,BMG5307C1055,BH2RGT8,7.03,United Kingdom,NASDAQ,USD,1.0,-,,
NBCB,IWV,2014-12-31,FIRST NBC BANK HOLDING ORD,Financials,Equity,141328.0,2.26e-05,141328.0,4015.0,32115D106,US32115D1063,B8W67N3,35.2,United States,NASDAQ,USD,1.0,-,,
PHIIK,IWV,2014-12-31,PETROLEUM HELICOPTERS NON VOTING I,Energy,Equity,139389.8,2.2300000000000003e-05,139389.8,3727.0,69336T205,US69336T2050,2684413,37.4,United States,NASDAQ,USD,1.0,-,,
MITT,IWV,2014-12-31,AG MORTGAGE INVESTMENT TRUST INC.,Financials,Equity,138402.21,2.21e-05,138402.21,7453.0,001228105,US0012281053,B4NKX38,18.57,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SN,IWV,2014-12-31,SANCHEZ ENERGY CORP.,Energy,Equity,136052.05,2.18e-05,136052.05,14645.0,79970Y105,US79970Y1055,B73D510,9.29,United States,New York Stock Exchange Inc.,USD,1.0,-,,
XOXO,IWV,2014-12-31,XO GROUP INC.,Information Technology,Equity,132332.07,2.12e-05,132332.07,7267.0,983772104,US9837721045,2526991,18.21,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CEMP,IWV,2014-12-31,CEMPRA INC,Health Care,Equity,130997.72,2.1e-05,130997.72,5572.0,15130J109,US15130J1097,B73B6X3,23.51,United States,NASDAQ,USD,1.0,-,,
DX,IWV,2014-12-31,DYNEX CAPITAL INC.,Financials,Equity,124599.75,1.99e-05,124599.75,15103.0,26817Q506,US26817Q5062,2718680,8.25,United States,New York Stock Exchange Inc.,USD,1.0,-,,
RT,IWV,2014-12-31,RUBY TUESDAY INC.,Consumer Discretionary,Equity,119193.84,1.91e-05,119193.84,17426.0,781182100,US7811821005,2757616,6.84,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ASEI,IWV,2014-12-31,AMERICAN SCIENCE & ENGINEERING INC,Industrials,Equity,117034.5,1.87e-05,117034.5,2255.0,029429107,US0294291077,2029207,51.9,United States,NASDAQ,USD,1.0,-,,
HVB,IWV,2014-12-31,HUDSON VALLEY HOLDING CORP.,Financials,Equity,113393.0,1.81e-05,113393.0,4175.0,444172100,US4441721002,B019CT8,27.16,United States,New York Stock Exchange Inc.,USD,1.0,-,,
REX,IWV,2014-12-31,REX AMERICAN RESOURCES CORP.,Energy,Equity,108075.68,1.73e-05,108075.68,1744.0,761624105,US7616241052,2063670,61.97,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ENOC,IWV,2014-12-31,ENERNOC INC.,Information Technology,Equity,106234.2,1.7e-05,106234.2,6876.0,292764107,US2927641074,B1XKFG4,15.45,United States,NASDAQ,USD,1.0,-,,
ADC,IWV,2014-12-31,AGREE REALTY CORP.,Financials,Equity,102721.36,1.64e-05,102721.36,3304.0,008492100,US0084921008,2062161,31.09,United States,New York Stock Exchange Inc.,USD,1.0,-,,
HHS,IWV,2014-12-31,HARTE-HANKS INC.,Consumer Discretionary,Equity,95062.68,1.52e-05,95062.68,12282.0,416196103,US4161961036,2410812,7.74,United States,New York Stock Exchange Inc.,USD,1.0,-,,
NEWS,IWV,2014-12-31,NEWSTAR FINANCIAL INC.,Financials,Equity,91366.4,1.46e-05,91366.4,7138.0,65251F105,US65251F1057,B1L7CP5,12.8,United States,NASDAQ,USD,1.0,-,,
NNBR,IWV,2014-12-31,NN INC.,Industrials,Equity,91204.16,1.46e-05,91204.16,4436.0,629337106,US6293371067,2620558,20.56,United States,NASDAQ,USD,1.0,-,,
LDR,IWV,2014-12-31,LANDAUER INC.,Health Care,Equity,90846.54,1.4499999999999998e-05,90846.54,2661.0,51476K103,US51476K1034,2879714,34.14,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PHX,IWV,2014-12-31,PANHANDLE OIL & GAS INC.,Energy,Equity,89208.96,1.43e-05,89208.96,3832.0,698477106,US6984771062,2416382,23.28,United States,New York Stock Exchange Inc.,USD,1.0,-,,
TPLM,IWV,2014-12-31,TRIANGLE PETROLEUM CORP,Energy,Equity,88501.7,1.42e-05,88501.7,18515.0,89600B201,US89600B2016,B065Y40,4.78,United States,Nyse Mkt Llc,USD,1.0,-,,
YORW,IWV,2014-12-31,YORK WATER CO.,Utilities,Equity,86039.47,1.38e-05,86039.47,3707.0,987184108,US9871841089,2425292,23.21,United States,NASDAQ,USD,1.0,-,,
BKMU,IWV,2014-12-31,BANK MUTUAL CORP.,Financials,Equity,84597.52,1.35e-05,84597.52,12332.0,063750103,US0637501034,2734921,6.86,United States,NASDAQ,USD,1.0,-,,
EXXI,IWV,2014-12-31,ENERGY XXI (BERMUDA) LTD.,Energy,Equity,84538.32,1.35e-05,84538.32,25932.0,-,BMG100821401,B1YBPT9,3.26,United States,NASDAQ,USD,1.0,-,,
FRNK,IWV,2014-12-31,FRANKLIN FINANCIAL CORP. VIRGINIA,Financials,Equity,84190.5,1.35e-05,84190.5,3975.0,35353C102,US35353C1027,B5BF213,21.18,United States,NASDAQ,USD,1.0,-,,
FRP,IWV,2014-12-31,FAIRPOINT COMMUNICATIONS INC.,Telecommunications,Equity,83100.08,1.33e-05,83100.08,5848.0,305560302,US3055603027,B4YR1W3,14.21,United States,NASDAQ,USD,1.0,-,,
BELFB,IWV,2014-12-31,BEL FUSE INC. CL B,Information Technology,Equity,82539.46,1.32e-05,82539.46,3019.0,077347300,US0773473006,2279897,27.34,United States,NASDAQ,USD,1.0,-,,
SGBK,IWV,2014-12-31,STONEGATE BANK ORD,Financials,Equity,81188.42,1.3e-05,81188.42,2741.0,861811107,US8618111079,B083S51,29.62,United States,NASDAQ,USD,1.0,-,,
OLP,IWV,2014-12-31,ONE LIBERTY PROPERTIES INC.,Financials,Equity,74678.85,1.2e-05,74678.85,3155.0,682406103,US6824061039,2659615,23.67,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PSIX,IWV,2014-12-31,POWER SOLUTIONS INTERNATIONAL INC.,Industrials,Equity,73286.2,1.17e-05,73286.2,1420.0,73933G202,US73933G2021,B6YVN56,51.61,United States,NASDAQ,USD,1.0,-,,
CRD.B,IWV,2014-12-31,CRAWFORD & CO. CL B,Financials,Equity,71559.08,1.15e-05,71559.08,6961.0,224633107,US2246331076,2232072,10.28,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CHFN,IWV,2014-12-31,CHARTER FINANCIAL CORP.,Financials,Equity,71047.25,1.14e-05,71047.25,6205.0,16122W108,US16122W1080,B8T1SQ1,11.45,United States,NASDAQ,USD,1.0,-,,
WTBA,IWV,2014-12-31,WEST BANCORP,Financials,Equity,70820.22,1.13e-05,70820.22,4161.0,95123P106,US95123P1066,2408840,17.02,United States,NASDAQ,USD,1.0,-,,
STCK,IWV,2014-12-31,STOCK BUILDING SUPPLY HOLDINGS INC,Industrials,Equity,66565.4,1.07e-05,66565.4,4345.0,86101X104,US86101X1046,BCRYT78,15.32,United States,NASDAQ,USD,1.0,-,,
AXAS,IWV,2014-12-31,ABRAXAS PETROLEUM CORP.,Energy,Equity,65147.46,1.04e-05,65147.46,22159.0,003830106,US0038301067,2003030,2.94,United States,NASDAQ,USD,1.0,-,,
VHC,IWV,2014-12-31,VIRNETX HOLDING CORP,Information Technology,Equity,62805.6,1.01e-05,62805.6,11440.0,92823T108,US92823T1088,2443346,5.49,United States,Nyse Mkt Llc,USD,1.0,-,,
ABCW,IWV,2014-12-31,ANCHOR BANCORP WISCONSIN INC,Financials,Equity,61819.8,9.9e-06,61819.8,1795.0,03283P106,US03283P1066,BRJTGW0,34.44,United States,NASDAQ,USD,1.0,-,,
ENTR,IWV,2014-12-31,ENTROPIC COMMUNICATIONS INC.,Information Technology,Equity,61539.72,9.8e-06,61539.72,24324.0,29384R105,US29384R1059,B29VF13,2.53,United States,NASDAQ,USD,1.0,-,,
SUBK,IWV,2014-12-31,SUFFOLK BANCORP,Financials,Equity,61044.48,9.8e-06,61044.48,2688.0,864739107,US8647391072,2857981,22.71,United States,NASDAQ,USD,1.0,-,,
SFXE,IWV,2014-12-31,SFX ENTERTAINMENT INC,Consumer Discretionary,Equity,59818.65,9.6e-06,59818.65,13205.0,784178303,US7841783035,BDSTWS1,4.53,United States,NASDAQ,USD,1.0,-,,
MVNR,IWV,2014-12-31,MAVENIR SYSTEMS INC,Information Technology,Equity,59609.76,9.5e-06,59609.76,4396.0,577675101,US5776751019,BFZNC24,13.56,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ZFGN,IWV,2014-12-31,ZAFGEN INCINARY,Health Care,Equity,58441.8,9.4e-06,58441.8,1895.0,98885E103,US98885E1038,BN898D8,30.84,United States,NASDAQ,USD,1.0,-,,
NKSH,IWV,2014-12-31,NATIONAL BANKSHARES INC.,Financials,Equity,57558.66,9.2e-06,57558.66,1894.0,634865109,US6348651091,2532556,30.39,United States,NASDAQ,USD,1.0,-,,
SSE,IWV,2014-12-31,SEVENTY SEVEN ENERGY INC,Energy,Equity,55771.69,8.9e-06,55771.69,10309.0,818097107,US8180971074,BN8KRV2,5.41,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SGA,IWV,2014-12-31,SAGA COMMUNICATIONS INC CLASS A,Consumer Discretionary,Equity,54958.72,8.8e-06,54958.72,1264.0,786598300,US7865983008,2767013,43.48,United States,Nyse Mkt Llc,USD,1.0,-,,
RPRX,IWV,2014-12-31,REPROS THERAPEUTICS INC.,Health Care,Equity,54835.0,8.8e-06,54835.0,5500.0,76028H209,US76028H2094,2988762,9.97,United States,NASDAQ,USD,1.0,-,,
LMNR,IWV,2014-12-31,LIMONEIRA CO.,Consumer Staples,Equity,53082.5,8.5e-06,53082.5,2125.0,532746104,US5327461043,2101763,24.98,United States,NASDAQ,USD,1.0,-,,
NWBO,IWV,2014-12-31,NORTHWEST BIOTHERAPEUTICS INC.,Health Care,Equity,52210.65,8.400000000000001e-06,52210.65,9759.0,66737P600,US66737P6007,B7HZCX3,5.35,United States,NASDAQ,USD,1.0,-,,
CSCD,IWV,2014-12-31,CASCADE MICROTECH INC.,Information Technology,Equity,50945.07,8.2e-06,50945.07,3487.0,147322101,US1473221018,B04LZ92,14.61,United States,NASDAQ,USD,1.0,-,,
ISLE,IWV,2014-12-31,ISLE OF CAPRI CASINOS INC.,Consumer Discretionary,Equity,50906.34,8.1e-06,50906.34,6082.0,464592104,US4645921044,2178347,8.37,United States,NASDAQ,USD,1.0,-,,
VTSS,IWV,2014-12-31,VITESSE SEMICONDUCTOR CORP.,Information Technology,Equity,49922.46,8e-06,49922.46,13207.0,928497304,US9284973040,2932361,3.78,United States,NASDAQ,USD,1.0,-,,
AAC,IWV,2014-12-31,AAC HLDG INC,Health Care,Equity,48389.8,7.699999999999999e-06,48389.8,1565.0,000307108,US0003071083,BQZJBY4,30.92,United States,New York Stock Exchange Inc.,USD,1.0,-,,
LION,IWV,2014-12-31,FIDELITY SOUTHERN CORP.,Financials,Equity,45446.31,7.299999999999999e-06,45446.31,2821.0,316394105,US3163941053,2348429,16.11,United States,NASDAQ,USD,1.0,-,,
HERO,IWV,2014-12-31,HERCULES OFFSHORE INC.,Energy,Equity,43322.0,6.9e-06,43322.0,43322.0,427093109,US4270931094,B0J2NQ3,1.0,United States,NASDAQ,USD,1.0,-,,
CYTR,IWV,2014-12-31,CYTRX CORP.,Health Care,Equity,41900.08,6.7e-06,41900.08,15292.0,232828509,US2328285091,B88VYK8,2.74,United States,NASDAQ,USD,1.0,-,,
SQBK,IWV,2014-12-31,SQUARE  FINANCIAL INC CLASS A,Financials,Equity,40853.8,6.5e-06,40853.8,1654.0,85223W101,US85223W1018,BKWB936,24.7,United States,NASDAQ,USD,1.0,-,,
BSTC,IWV,2014-12-31,BIOSPECIFICS TECHNOLOGIES CORP.,Health Care,Equity,38542.76,6.2e-06,38542.76,998.0,090931106,US0909311062,2098832,38.62,United States,NASDAQ,USD,1.0,-,,
OCUL,IWV,2014-12-31,OCULAR THERAPEUTIX INC (PROPOSED),Health Care,Equity,37561.44,5.999999999999999e-06,37561.44,1597.0,67576A100,US67576A1007,BNZB1X8,23.52,United States,NASDAQ,USD,1.0,-,,
GST,IWV,2014-12-31,GASTAR EXPLORATION INC,Energy,Equity,37448.99,5.999999999999999e-06,37448.99,15539.0,36729W202,US36729W2026,BJFZZ29,2.41,United States,Nyse Mkt Llc,USD,1.0,-,,
CTT,IWV,2014-12-31,CATCHMARK TIMBER TRUST INC TRUST C,Financials,Equity,37423.92,5.999999999999999e-06,37423.92,3306.0,14912Y202,US14912Y2028,BH667R6,11.32,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DSCI,IWV,2014-12-31,DERMA SCIENCES INC.,Health Care,Equity,37305.17,5.999999999999999e-06,37305.17,4007.0,249827502,US2498275021,2444305,9.31,United States,NASDAQ,USD,1.0,-,,
LBKRV,IWV,2014-12-31,LIBERTY BROADBAND SUBSCRIPTION RIG,Consumer Discretionary,Equity,35644.0,5.7e-06,183301.59,4.0,530307115,US5303071154,BTC2KH3,9.5,United States,NASDAQ,USD,1.0,-,,
CAS,IWV,2014-12-31,A.M. CASTLE & CO.,Materials,Equity,35239.68,5.6e-06,35239.68,4416.0,148411101,US1484111018,2179652,7.98,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ISRL,IWV,2014-12-31,ISRAMCO INC.,Energy,Equity,32706.0,5.199999999999999e-06,32706.0,237.0,465141406,US4651414066,2247571,138.0,United States,NASDAQ,USD,1.0,-,,
NYNY,IWV,2014-12-31,EMPIRE RESORTS INC.,Consumer Discretionary,Equity,32079.84,5.1e-06,32079.84,4134.0,292052206,US2920522065,B7FBF12,7.76,United States,NASDAQ,USD,1.0,-,,
